id,jobId,category,vulnerability,count
6459,3841,Cryptography,CryptoCheckAnalysis_UnsafeECB,4
6460,2453,Cryptography,CryptoCheckAnalysis_StaticIV,1
6461,2453,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
6462,2453,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,17
6463,2453,Cryptography,CryptoCheckAnalysis_UnsafeECB,2
6464,4111,Cryptography,CryptoCheckAnalysis_StaticIV,9
6465,4111,Cryptography,CryptoCheckAnalysis_HardCodedKey,7
6466,4111,Cryptography,CryptoCheckAnalysis_UnsafeECB,23
6467,4111,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,333
6468,3685,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,14
6469,1254,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
6470,1254,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,3
6471,1254,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6472,1688,Cryptography,CryptoCheckAnalysis_StaticIV,1
6473,1688,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,8
6474,1688,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6475,1463,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
6476,1463,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,7
6477,1463,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6478,1465,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,11
6479,1465,Cryptography,CryptoCheckAnalysis_UnsafeECB,4
6480,2068,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,7
6481,2068,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6482,1997,Cryptography,CryptoCheckAnalysis_StaticIV,1
6483,1997,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
6484,1997,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,8
6485,1997,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6486,2543,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
6487,2543,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,15
6488,2543,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6489,2892,Cryptography,CryptoCheckAnalysis_StaticIV,1
6490,2892,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6491,2892,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,13
6492,2913,Cryptography,CryptoCheckAnalysis_StaticIV,1
6493,2913,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
6494,2913,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,23
6495,2913,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6496,1613,Cryptography,CryptoCheckAnalysis_StaticIV,2
6497,1613,Cryptography,CryptoCheckAnalysis_HardCodedKey,3
6498,1613,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,24
6499,1613,Cryptography,CryptoCheckAnalysis_UnsafeECB,6
6500,1665,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
6501,1665,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,4
6502,1665,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6503,1196,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,2
6504,3324,Cryptography,CryptoCheckAnalysis_StaticIV,2
6505,3324,Cryptography,CryptoCheckAnalysis_HardCodedKey,6
6506,3324,Cryptography,CryptoCheckAnalysis_UnsafeECB,27
6507,3324,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,130
6508,3501,Cryptography,CryptoCheckAnalysis_StaticIV,2
6509,3501,Cryptography,CryptoCheckAnalysis_HardCodedKey,3
6510,3501,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,84
6511,3501,Cryptography,CryptoCheckAnalysis_UnsafeECB,10
6512,1794,Cryptography,CryptoCheckAnalysis_StaticIV,1
6513,1794,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
6514,1794,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,13
6515,1794,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6516,2345,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,1
6517,1602,Cryptography,CryptoCheckAnalysis_StaticIV,1
6518,1602,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
6519,1602,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,5
6520,1602,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6521,3155,Cryptography,CryptoCheckAnalysis_StaticIV,1
6522,3155,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
6523,3155,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,30
6524,3155,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6525,4071,Cryptography,CryptoCheckAnalysis_StaticIV,3
6526,4071,Cryptography,CryptoCheckAnalysis_HardCodedKey,4
6527,4071,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,68
6528,4071,Cryptography,CryptoCheckAnalysis_UnsafeECB,7
6529,3435,Cryptography,CryptoCheckAnalysis_StaticIV,1
6530,3435,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
6531,3435,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,11
6532,3435,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6533,4043,Cryptography,CryptoCheckAnalysis_StaticIV,1
6534,4043,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
6535,4043,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,19
6536,4043,Cryptography,CryptoCheckAnalysis_UnsafeECB,3
6537,3606,Cryptography,CryptoCheckAnalysis_StaticIV,1
6538,3606,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
6539,3606,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,99
6540,3606,Cryptography,CryptoCheckAnalysis_UnsafeECB,17
6541,1866,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
6542,1866,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,6
6543,2717,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,6
6544,3512,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,19
6545,2534,Cryptography,CryptoCheckAnalysis_UnsafeECB,2
6546,2534,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,8
6547,4052,Cryptography,CryptoCheckAnalysis_StaticIV,2
6548,4052,Cryptography,CryptoCheckAnalysis_HardCodedKey,11
6549,4052,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,247
6550,4052,Cryptography,CryptoCheckAnalysis_UnsafeECB,29
6551,3462,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,4
6552,1723,Cryptography,CryptoCheckAnalysis_StaticIV,1
6553,1723,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
6554,1723,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,9
6555,1723,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6556,1033,Cryptography,CryptoCheckAnalysis_UnsafeECB,4
6557,1033,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,11
6558,2918,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,2
6559,1208,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
6560,1208,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,14
6561,1208,Cryptography,CryptoCheckAnalysis_UnsafeECB,2
6562,2686,Cryptography,CryptoCheckAnalysis_StaticIV,1
6563,2686,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
6564,2686,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,15
6565,2686,Cryptography,CryptoCheckAnalysis_UnsafeECB,2
6566,3192,Cryptography,CryptoCheckAnalysis_StaticIV,2
6567,3192,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
6568,3192,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,21
6569,3192,Cryptography,CryptoCheckAnalysis_UnsafeECB,3
6570,1855,Cryptography,CryptoCheckAnalysis_StaticIV,1
6571,1855,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
6572,1855,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,16
6573,1855,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6574,3359,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,14
6575,1270,Cryptography,CryptoCheckAnalysis_StaticIV,2
6576,1270,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
6577,1270,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,9
6578,1270,Cryptography,CryptoCheckAnalysis_UnsafeECB,3
6579,1908,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
6580,1908,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,3
6581,1908,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6582,2212,Cryptography,CryptoCheckAnalysis_StaticIV,1
6583,2212,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
6584,2212,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6585,2212,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,7
6586,3495,Cryptography,CryptoCheckAnalysis_StaticIV,1
6587,3495,Cryptography,CryptoCheckAnalysis_HardCodedKey,8
6588,3495,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,220
6589,3495,Cryptography,CryptoCheckAnalysis_UnsafeECB,34
6590,840,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,2
6591,2725,Cryptography,CryptoCheckAnalysis_StaticIV,1
6592,2725,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
6593,2725,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,18
6594,2725,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6595,3241,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,1
6596,4100,Cryptography,CryptoCheckAnalysis_StaticIV,6
6597,4100,Cryptography,CryptoCheckAnalysis_HardCodedKey,14
6598,4100,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,226
6599,4100,Cryptography,CryptoCheckAnalysis_UnsafeECB,16
6600,3843,Cryptography,CryptoCheckAnalysis_HardCodedKey,6
6601,3843,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,92
6602,3843,Cryptography,CryptoCheckAnalysis_UnsafeECB,6
6603,1456,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
6604,1456,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,4
6605,1456,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6606,3303,Cryptography,CryptoCheckAnalysis_StaticIV,5
6607,3303,Cryptography,CryptoCheckAnalysis_HardCodedKey,5
6608,3303,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,158
6609,3303,Cryptography,CryptoCheckAnalysis_UnsafeECB,32
6610,1728,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,1
6611,2444,Cryptography,CryptoCheckAnalysis_StaticIV,1
6612,2444,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
6613,2444,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,9
6614,2444,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6615,2867,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,7
6616,2867,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6617,4125,Cryptography,CryptoCheckAnalysis_StaticIV,2
6618,4125,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
6619,4125,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,189
6620,4125,Cryptography,CryptoCheckAnalysis_UnsafeECB,9
6621,1789,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,1
6622,1163,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
6623,1163,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,3
6624,1163,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6625,2099,Cryptography,CryptoCheckAnalysis_StaticIV,1
6626,2099,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
6627,2099,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,14
6628,2099,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6629,2110,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
6630,2110,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,3
6631,2110,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6632,2370,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
6633,2370,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6634,2370,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,8
6635,2591,Cryptography,CryptoCheckAnalysis_StaticIV,1
6636,2591,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
6637,2591,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,11
6638,2591,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6639,3343,Cryptography,CryptoCheckAnalysis_StaticIV,4
6640,3343,Cryptography,CryptoCheckAnalysis_HardCodedKey,9
6641,3343,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,167
6642,3343,Cryptography,CryptoCheckAnalysis_UnsafeECB,33
6643,2016,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,4
6644,3302,Cryptography,CryptoCheckAnalysis_StaticIV,5
6645,3302,Cryptography,CryptoCheckAnalysis_HardCodedKey,4
6646,3302,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,139
6647,3302,Cryptography,CryptoCheckAnalysis_UnsafeECB,30
6648,1690,Cryptography,CryptoCheckAnalysis_StaticIV,1
6649,1690,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
6650,1690,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6651,1690,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,5
6652,2290,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,2
6653,3130,Cryptography,CryptoCheckAnalysis_StaticIV,1
6654,3130,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
6655,3130,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,10
6656,3130,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6657,3151,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,8
6658,3716,Cryptography,CryptoCheckAnalysis_StaticIV,2
6659,3716,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
6660,3716,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,22
6661,3716,Cryptography,CryptoCheckAnalysis_UnsafeECB,2
6662,1435,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
6663,1435,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,4
6664,1435,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6665,1430,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,1
6666,3308,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
6667,3308,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,39
6668,3061,Cryptography,CryptoCheckAnalysis_StaticIV,1
6669,3061,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
6670,3061,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,12
6671,3061,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6672,4080,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,17
6673,4080,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6674,4194,Cryptography,CryptoCheckAnalysis_StaticIV,1
6675,4194,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
6676,4194,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,32
6677,4194,Cryptography,CryptoCheckAnalysis_UnsafeECB,9
6678,3617,Cryptography,CryptoCheckAnalysis_StaticIV,1
6679,3617,Cryptography,CryptoCheckAnalysis_HardCodedKey,4
6680,3617,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,152
6681,3617,Cryptography,CryptoCheckAnalysis_UnsafeECB,37
6682,3890,Cryptography,CryptoCheckAnalysis_StaticIV,1
6683,3890,Cryptography,CryptoCheckAnalysis_HardCodedKey,3
6684,3890,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,211
6685,3890,Cryptography,CryptoCheckAnalysis_UnsafeECB,32
6686,3927,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,37
6687,3927,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6688,3446,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,14
6689,1972,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,3
6690,3339,Cryptography,CryptoCheckAnalysis_HardCodedKey,3
6691,3339,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,126
6692,3339,Cryptography,CryptoCheckAnalysis_UnsafeECB,24
6693,2058,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
6694,2058,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,5
6695,2058,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6696,2085,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,17
6697,2085,Cryptography,CryptoCheckAnalysis_UnsafeECB,2
6698,3197,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,4
6699,3722,Cryptography,CryptoCheckAnalysis_StaticIV,1
6700,3722,Cryptography,CryptoCheckAnalysis_HardCodedKey,6
6701,3722,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,56
6702,3722,Cryptography,CryptoCheckAnalysis_UnsafeECB,6
6703,2150,Cryptography,CryptoCheckAnalysis_StaticIV,1
6704,2150,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
6705,2150,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,14
6706,2150,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6707,3707,Cryptography,CryptoCheckAnalysis_StaticIV,1
6708,3707,Cryptography,CryptoCheckAnalysis_HardCodedKey,5
6709,3707,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,42
6710,3707,Cryptography,CryptoCheckAnalysis_UnsafeECB,5
6711,1919,Cryptography,CryptoCheckAnalysis_StaticIV,1
6712,1919,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
6713,1919,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,12
6714,1919,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6715,3589,Cryptography,CryptoCheckAnalysis_StaticIV,1
6716,3589,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
6717,3589,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,65
6718,3589,Cryptography,CryptoCheckAnalysis_UnsafeECB,14
6719,3557,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,74
6720,3557,Cryptography,CryptoCheckAnalysis_UnsafeECB,18
6721,935,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,1
6722,3756,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,1
6723,2026,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,1
6724,3989,Cryptography,CryptoCheckAnalysis_StaticIV,1
6725,3989,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
6726,3989,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,54
6727,3989,Cryptography,CryptoCheckAnalysis_UnsafeECB,9
6728,1676,Cryptography,CryptoCheckAnalysis_StaticIV,1
6729,1676,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
6730,1676,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,5
6731,1676,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6732,2069,Cryptography,CryptoCheckAnalysis_StaticIV,1
6733,2069,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
6734,2069,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,5
6735,2069,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6736,2199,Cryptography,CryptoCheckAnalysis_StaticIV,1
6737,2199,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
6738,2199,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,16
6739,2199,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6740,1242,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,2
6741,1840,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,3
6742,3536,Cryptography,CryptoCheckAnalysis_StaticIV,2
6743,3536,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
6744,3536,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,81
6745,3536,Cryptography,CryptoCheckAnalysis_UnsafeECB,6
6746,1129,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,2
6747,2968,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,3
6748,1361,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,9
6749,1694,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,7
6750,2646,Cryptography,CryptoCheckAnalysis_StaticIV,1
6751,2646,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
6752,2646,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,17
6753,2646,Cryptography,CryptoCheckAnalysis_UnsafeECB,3
6754,3306,Cryptography,CryptoCheckAnalysis_StaticIV,3
6755,3306,Cryptography,CryptoCheckAnalysis_HardCodedKey,7
6756,3306,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,177
6757,3306,Cryptography,CryptoCheckAnalysis_UnsafeECB,31
6758,2363,Cryptography,CryptoCheckAnalysis_StaticIV,1
6759,2363,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
6760,2363,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,10
6761,2363,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6762,1295,Cryptography,CryptoCheckAnalysis_UnsafeECB,2
6763,1295,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,9
6764,2134,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,4
6765,658,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,1
6766,3389,Cryptography,CryptoCheckAnalysis_StaticIV,1
6767,3389,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
6768,3389,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,12
6769,3389,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6770,3993,Cryptography,CryptoCheckAnalysis_StaticIV,1
6771,3993,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,44
6772,3993,Cryptography,CryptoCheckAnalysis_UnsafeECB,10
6773,2926,Cryptography,CryptoCheckAnalysis_StaticIV,1
6774,2926,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
6775,2926,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,43
6776,2926,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6777,3839,Cryptography,CryptoCheckAnalysis_StaticIV,5
6778,3839,Cryptography,CryptoCheckAnalysis_HardCodedKey,4
6779,3839,Cryptography,CryptoCheckAnalysis_UnsafeECB,28
6780,3839,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,145
6781,3754,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
6782,3754,Cryptography,CryptoCheckAnalysis_UnsafeECB,30
6783,3754,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,134
6784,3561,Cryptography,CryptoCheckAnalysis_HardCodedKey,5
6785,3561,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,107
6786,3561,Cryptography,CryptoCheckAnalysis_UnsafeECB,4
6787,2007,Cryptography,CryptoCheckAnalysis_StaticIV,1
6788,2007,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
6789,2007,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,5
6790,2007,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6791,1317,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
6792,1317,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,20
6793,1317,Cryptography,CryptoCheckAnalysis_UnsafeECB,2
6794,2484,Cryptography,CryptoCheckAnalysis_StaticIV,3
6795,2484,Cryptography,CryptoCheckAnalysis_HardCodedKey,7
6796,2484,Cryptography,CryptoCheckAnalysis_UnsafeECB,14
6797,2484,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,65
6798,2342,Cryptography,CryptoCheckAnalysis_StaticIV,1
6799,2342,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
6800,2342,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,15
6801,2342,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6802,3715,Cryptography,CryptoCheckAnalysis_StaticIV,2
6803,3715,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
6804,3715,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,87
6805,3715,Cryptography,CryptoCheckAnalysis_UnsafeECB,11
6806,1503,Cryptography,CryptoCheckAnalysis_StaticIV,1
6807,1503,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
6808,1503,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,5
6809,1503,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6810,3907,Cryptography,CryptoCheckAnalysis_StaticIV,6
6811,3907,Cryptography,CryptoCheckAnalysis_HardCodedKey,8
6812,3907,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,140
6813,3907,Cryptography,CryptoCheckAnalysis_UnsafeECB,13
6814,2624,Cryptography,CryptoCheckAnalysis_StaticIV,1
6815,2624,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
6816,2624,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,15
6817,2624,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6818,3005,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,41
6819,2722,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,2
6820,3690,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
6821,3690,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,1
6822,2424,Cryptography,CryptoCheckAnalysis_StaticIV,1
6823,2424,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
6824,2424,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,13
6825,2424,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6826,1616,Cryptography,CryptoCheckAnalysis_HardCodedKey,4
6827,1616,Cryptography,CryptoCheckAnalysis_UnsafeECB,4
6828,1616,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,12
6829,2400,Cryptography,CryptoCheckAnalysis_StaticIV,1
6830,2400,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
6831,2400,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,17
6832,2400,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
6833,1621,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
6834,1621,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,3
6835,1621,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
